index,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,day,month,year,Revenue
10626,LifePoint Church - FL,LIFESTYLE,,1000000,7782,50,Free,0.0,Everyone,Lifestyle,2015-12-09,1.1,4.0,9,12,2015,0.0
10627,WSVN • South Florida's Source for Weather,WEATHER,,7000000,28672,1000,Free,0.0,Everyone,Weather,2018-06-21,4.6.1404,4.4,21,6,2018,0.0
10628,PriorityONE Credit Union of Fl,FINANCE,4.7,178000000,12288,1000,Free,0.0,Everyone,Finance,2018-06-12,5.9.1.0,5.0,12,6,2018,0.0
10629,Florida Wildflowers,FAMILY,5.0,5000000,70656,1000,Free,0.0,Everyone,Education,2017-07-10,1.5,4.1,10,7,2017,0.0
10630,Florida Blue,HEALTH_AND_FITNESS,3.2,499000000,34816,100000,Free,0.0,Everyone,Health & Fitness,2018-07-10,4.2.1,7.0,10,7,2018,0.0
10631,ORLANDO FLORIDA MAP,TRAVEL_AND_LOCAL,,3000000,9420,1000,Free,0.0,Everyone,Travel & Local,2017-01-24,1.3.0,4.0,24,1,2017,0.0
10632,Florida Tech Mobile,FAMILY,3.8,87000000,5529,5000,Free,0.0,Everyone,Education,2016-09-13,5.2,4.1,13,9,2016,0.0
10633,Florida Offline Road Map,TRAVEL_AND_LOCAL,3.8,144000000,8908,10000,Free,0.0,Everyone,Travel & Local,2014-10-02,5.0,2.3,2,10,2014,0.0
10634,Florida Map offline,TRAVEL_AND_LOCAL,4.6,8000000,18432,1000,Free,0.0,Everyone,Travel & Local,2018-06-22,1.73,4.3,22,6,2018,0.0
10635,"The Ledger - Lakeland, Florida",NEWS_AND_MAGAZINES,4.6,89000000,5836,5000,Free,0.0,Everyone,News & Magazines,2018-02-17,5.0,4.4,17,2,2018,0.0
10636,FRONTLINE COMMANDO,GAME,4.4,1351833000000,12288,10000000,Free,0.0,Teen,Action,2013-10-28,3.0.3,2.1,28,10,2013,0.0
10637,Gainesville Florida Police Department,LIFESTYLE,4.8,4000000,15360,500,Free,0.0,Everyone,Lifestyle,2017-11-22,1.1,4.1,22,11,2017,0.0
10638,Gainesville Bus Tracker,MAPS_AND_NAVIGATION,4.2,63000000,1638,10000,Free,0.0,Everyone,Maps & Navigation,2015-08-25,1.0.6,4.0,25,8,2015,0.0
10639,Florida Today,NEWS_AND_MAGAZINES,3.3,202000000,38912,10000,Free,0.0,Everyone 10+,News & Magazines,2018-06-20,5.9.5,5.0,20,6,2018,0.0
10640,Florida HSMV Driver License,FAMILY,3.9,14000000,11264,1000,Free,0.0,Everyone,Education,2015-01-13,1.3,4.0,13,1,2015,0.0
10641,WSVN - 7 News Miami,NEWS_AND_MAGAZINES,4.5,3320000000,14336,100000,Free,0.0,Everyone,News & Magazines,2018-08-03,v4.30.0.9,5.0,3,8,2018,0.0
10643,First Federal Bank of Florida,FINANCE,4.3,133000000,30720,10000,Free,0.0,Everyone,Finance,2018-05-23,18.1.79,5.0,23,5,2018,0.0
10644,South Florida MLS,LIFESTYLE,4.4,133000000,13312,10000,Free,0.0,Everyone,Lifestyle,2018-06-02,2.8.4,4.0,2,6,2018,0.0
10648,FN Cam,PHOTOGRAPHY,3.4,181000000,10240,10000,Free,0.0,Everyone,Photography,2016-01-13,1.1.5,4.0,13,1,2016,0.0
10649,How it Works: FN SCAR assault rifle,FAMILY,4.6,44000000,46080,10000,Free,0.0,Everyone,Casual,2018-01-09,2.1.9f7,4.0,9,1,2018,0.0
10650,FN pistol Model 1906 explained,BOOKS_AND_REFERENCE,,1000000,5427,10,Paid,5.49,Everyone,Books & Reference,2017-03-09,Android 3.0 - 2017,1.6,9,3,2017,54.900000000000006
10651,FN pistol model 1903 explained,BOOKS_AND_REFERENCE,,1000000,19456,10,Paid,6.49,Everyone,Books & Reference,2015-09-05,Android 3.0 - 2015,1.6,5,9,2015,64.9
10652,FutureNet your social app,SOCIAL,4.2,2093000000,7168,100000,Free,0.0,Teen,Social,2018-03-08,3.36,4.2,8,3,2018,0.0
10653,Jigsaw Puzzles FN FAL Light Automatic Rifle,FAMILY,,0,5734,50,Free,0.0,Teen,Puzzle,2018-05-07,1.0,4.0,7,5,2018,0.0
10654,Wallpapers FN Herstal FNP 9,PERSONALIZATION,,0,11264,1,Free,0.0,Teen,Personalization,2018-04-12,1.0,4.1,12,4,2018,0.0
10655,Ninja FN Button,FAMILY,4.8,12000000,12288,1000,Free,0.0,Teen,Entertainment,2018-07-04,1.1,4.0,4,7,2018,0.0
10656,Wallpapers FN SCAR H,PERSONALIZATION,5.0,4000000,9420,100,Free,0.0,Teen,Personalization,2018-04-12,1.0,4.1,12,4,2018,0.0
10657,Wallpapers FN F2000,PERSONALIZATION,,0,11264,5,Free,0.0,Teen,Personalization,2018-04-16,1.0,4.1,16,4,2018,0.0
10658,Wallpapers FN Five seven,PERSONALIZATION,,0,13312,10,Free,0.0,Teen,Personalization,2018-04-18,1.0,4.1,18,4,2018,0.0
10659,FN,BUSINESS,5.0,14000000,3379,50,Free,0.0,Everyone,Business,2018-02-01,1.0,4.0,1,2,2018,0.0
10660,Wallpapers FN FAL Light Automatic Rifle,PERSONALIZATION,,0,14336,10,Free,0.0,Teen,Personalization,2018-04-17,1.0,4.1,17,4,2018,0.0
10661,"The FN ""Baby"" pistol explained",BOOKS_AND_REFERENCE,,1000000,9011,10,Paid,5.99,Everyone,Books & Reference,2015-09-06,Android 3.0 - 2015,1.6,6,9,2015,59.900000000000006
10662,FN FAL rifle explained,BOOKS_AND_REFERENCE,,1000000,7475,10,Paid,6.49,Everyone,Books & Reference,2015-09-06,Android 3.0 - 2015,1.6,6,9,2015,64.9
10663,F N Bail Bonds,LIFESTYLE,3.8,4000000,14336,500,Free,0.0,Everyone,Lifestyle,2017-01-06,1.4,4.0,6,1,2017,0.0
10664,The FN HP pistol explained,BOOKS_AND_REFERENCE,,1000000,8704,10,Paid,6.49,Everyone,Books & Reference,2015-09-06,Android 3.0 - 2015,1.6,6,9,2015,64.9
10665,SB · FN 1870 Mobile Banking,FINANCE,2.9,139000000,3379,10000,Free,0.0,Everyone,Finance,2017-06-19,3.0.5,4.0,19,6,2017,0.0
10666,PIP-Camera FN Photo Effect,PHOTOGRAPHY,4.6,8000000,9216,1000,Free,0.0,Everyone,Photography,2016-12-04,1.0,2.3,4,12,2016,0.0
10667,Bullet - FN Theme,PERSONALIZATION,3.8,143000000,240,5000,Free,0.0,Everyone,Personalization,2013-07-31,1.0,2.2,31,7,2013,0.0
10668,FN model 1900 pistol explained,BOOKS_AND_REFERENCE,,0,8396,10,Paid,6.49,Everyone,Books & Reference,2015-09-05,Android 3.0 - 2015,1.6,5,9,2015,64.9
10669,Pistolet FN GP35 expliqué,BOOKS_AND_REFERENCE,,2000000,8089,5,Paid,5.99,Everyone,Books & Reference,2014-08-19,Android 2.0 - 2014,1.6,19,8,2014,29.950000000000003
10670,FN Web Radio,COMMUNICATION,,0,1638,10,Free,0.0,Everyone,Communication,2018-05-18,1.1,2.3,18,5,2018,0.0
10671,Gun Builder ELITE,GAME,4.1,88941000000,34816,1000000,Free,0.0,Teen,Action,2016-07-26,3.1.7,4.0,26,7,2016,0.0
10672,FNH Payment Info,COMMUNICATION,,0,2150,10,Free,0.0,Everyone,Communication,2018-03-17,1.3,4.0,17,3,2018,0.0
10673,Magnum 3.0 Gun Custom SImulator,GAME,4.5,16815000000,60416,1000000,Free,0.0,Teen,Action,2018-08-04,1.0404,4.0,4,8,2018,0.0
10674,Pistolet FN 1906 expliqué,BOOKS_AND_REFERENCE,,0,5324,10,Paid,5.49,Everyone,Books & Reference,2014-08-17,Android 2.0 - 2014,1.6,17,8,2014,54.900000000000006
10675,Circle Colors Pack-FN Theme,PERSONALIZATION,4.2,6000000,89,50,Paid,0.99,Everyone,Personalization,2013-08-09,1.0,2.2,9,8,2013,49.5
10676,Calculator Fn,TOOLS,,9000000,3686,500,Free,0.0,Everyone,Tools,2015-11-12,1.4,4.0,12,11,2015,0.0
10677,Pint - FN Theme,PERSONALIZATION,2.5,6000000,234,100,Free,0.0,Everyone,Personalization,2013-08-10,1.0,2.2,10,8,2013,0.0
10678,HAL-9000 - FN Theme,PERSONALIZATION,3.5,159000000,257,10000,Free,0.0,Everyone,Personalization,2013-08-16,1.0,2.2,16,8,2013,0.0
10680,Fresh News,NEWS_AND_MAGAZINES,4.4,2207000000,10035,100000,Free,0.0,Everyone,News & Magazines,2018-07-26,41.0,4.1,26,7,2018,0.0
10682,Fruit Ninja Classic,GAME,4.3,85468000000,36864,1000000,Paid,0.99,Everyone,Arcade,2018-06-08,2.4.1.485300,4.0,8,6,2018,990000.0
10683,Hunting Safari 3D,SPORTS,4.2,36183000000,20480,5000000,Free,0.0,Teen,Sports,2018-01-20,1.4,2.1,20,1,2018,0.0
10684,Gun Club Armory,GAME,4.2,55014000000,28672,1000000,Free,0.0,Teen,Action,2017-12-04,1.2.6,4.1,4,12,2017,0.0
10685,Ethical Hacking,FAMILY,4.1,128000000,3276,10000,Free,0.0,Everyone,Education,2018-07-09,1.3,4.0,9,7,2018,0.0
10686,Armed Cam Gun Pack,GAME,4.2,1012000000,51200,10000,Free,0.0,Teen,Action,2015-01-18,1.0.2,3.0,18,1,2015,0.0
10687,Zombie Defense,FAMILY,4.3,275048000000,41984,10000000,Free,0.0,Teen,Strategy,2018-06-22,12.2,2.3,22,6,2018,0.0
10688,Fo File Manager,TOOLS,4.5,1916000000,364,100000,Free,0.0,Everyone,Tools,2015-12-31,1.8.8,2.1,31,12,2015,0.0
10689,Alarm.fo – choose your info,SOCIAL,4.4,19000000,3174,1000,Free,0.0,Everyone,Social,2018-05-29,1.4.8,4.1,29,5,2018,0.0
10690,FO Bixby,PERSONALIZATION,5.0,5000000,861,100,Paid,0.99,Everyone,Personalization,2018-04-25,0.2,7.0,25,4,2018,99.0
10691,Pin-fo,FAMILY,4.6,19000000,1638,500,Free,0.0,Everyone,Entertainment,2016-08-15,3rd Release Aug 2016,2.2,15,8,2016,0.0
10692,MARKET FO,COMMUNICATION,,0,15360,100,Free,0.0,Everyone,Communication,2017-11-30,1.0,4.1,30,11,2017,0.0
10693,FO OP St-Nazaire,COMMUNICATION,,1000000,17408,100,Free,0.0,Everyone,Communication,2017-12-19,1.0,4.1,19,12,2017,0.0
10694,FO SODEXO,COMMUNICATION,,0,16384,100,Free,0.0,Everyone,Communication,2018-03-13,1.0,4.1,13,3,2018,0.0
10695,FO RCBT,COMMUNICATION,,5000000,15360,100,Free,0.0,Everyone,Communication,2017-11-15,1.0,4.1,15,11,2017,0.0
10696,FO Interim,COMMUNICATION,,1000000,11264,100,Free,0.0,Everyone,Communication,2017-03-14,1.0,4.1,14,3,2017,0.0
10697,Mu.F.O.,GAME,5.0,2000000,16384,1,Paid,0.99,Everyone,Arcade,2017-03-03,1.0,2.3,3,3,2017,0.99
10698,FO PSA Sept-Fons,COMMUNICATION,,2000000,15360,100,Free,0.0,Everyone,Communication,2018-03-22,1.0,4.1,22,3,2018,0.0
10699,FO BOULANGER,FINANCE,,10000000,19456,50,Free,0.0,Everyone,Finance,2018-05-15,1.0,4.4,15,5,2018,0.0
10700,FO AIRBUS TLSE,COMMUNICATION,,4000000,16384,1000,Free,0.0,Everyone,Communication,2018-01-25,1.1,4.1,25,1,2018,0.0
10701,F-O-Meter,FAMILY,,0,2867,1,Free,0.0,Mature 17+,Entertainment,2018-08-02,1.0.1,4.0,2,8,2018,0.0
10702,Theme fo Oppo A30 Wallpaper & Icon,BUSINESS,,7000000,1331,500,Free,0.0,Everyone,Business,2017-08-18,1.0.0,2.3,18,8,2017,0.0
10703,Fo Fo Fish,GAME,3.4,5000000,21504,50,Free,0.0,Everyone,Arcade,2015-08-25,1.0,2.3,25,8,2015,0.0
10704,FO STELIA Méaulte,COMMUNICATION,,2000000,18432,100,Free,0.0,Everyone,Communication,2017-12-19,1.1,4.1,19,12,2017,0.0
10705,RRIMS FO,BUSINESS,,2000000,5324,100,Free,0.0,Everyone,Business,2018-07-27,4.2,5.0,27,7,2018,0.0
10706,Neon Blue Gaming Wallpaper&Theme fo Lenovo K8 Note,BUSINESS,4.6,7000000,2048,500,Free,0.0,Everyone,Business,2017-08-24,1.0.0,2.3,24,8,2017,0.0
10708,Custos F.O.,BUSINESS,,0,9932,1,Free,0.0,Everyone,Business,2018-06-20,4.1.0,4.1,20,6,2018,0.0
10709,FO AIRBUS Nantes,COMMUNICATION,,0,17408,100,Free,0.0,Everyone,Communication,2017-12-14,1.0,4.1,14,12,2017,0.0
10710,Stylish Fonts,PERSONALIZATION,3.8,153176000000,4403,10000000,Free,0.0,Everyone,Personalization,2018-08-07,1.17,4.0,7,8,2018,0.0
10711,4x4 Jeep Racer,GAME,4.1,7279000000,55296,1000000,Free,0.0,Everyone,Racing,2018-03-09,1.5,4.0,9,3,2018,0.0
10714,FunForMobile Ringtones & Chat,SOCIAL,4.4,68358000000,7372,5000000,Free,0.0,Mature 17+,Social,2016-05-07,3.22,4.1,7,5,2016,0.0
10716,Free Slideshow Maker & Video Editor,PHOTOGRAPHY,4.2,162564000000,11264,10000000,Free,0.0,Everyone,Photography,2018-08-05,5.2,4.0,5,8,2018,0.0
10717,Frontline Terrorist Battle Shoot: Free FPS Shooter,GAME,4.2,9183000000,50176,1000000,Free,0.0,Mature 17+,Action,2018-06-22,1.1,4.4,22,6,2018,0.0
10718,BankNordik,FINANCE,3.9,28000000,15360,5000,Free,0.0,Everyone,Finance,2018-08-08,7.3.2,5.0,8,8,2018,0.0
10719,Sona - Nær við allastaðni,LIFESTYLE,4.2,31000000,25600,1000,Free,0.0,Everyone,Lifestyle,2018-08-02,1.6.3,4.4,2,8,2018,0.0
10721,Mad Dash Fo' Cash,GAME,5.0,14000000,16384,100,Free,0.0,Everyone,Arcade,2017-06-19,2.5a,4.1,19,6,2017,0.0
10722,Launcher Theme for LG K10 2018,PERSONALIZATION,4.0,649000000,11264,100000,Free,0.0,Everyone,Personalization,2017-03-30,1.0,2.3,30,3,2017,0.0
10723,Mobile Kick,SPORTS,4.3,111809000000,40960,10000000,Free,0.0,Everyone,Sports,2018-02-07,1.0.21,4.1,7,2,2018,0.0
10724,English To Shona Dictionary,BOOKS_AND_REFERENCE,4.6,60000000,3788,10000,Free,0.0,Everyone,Books & Reference,2016-07-10,1.4,3.0,10,7,2016,0.0
10726,Thumbnail Maker,PHOTOGRAPHY,4.4,26252000000,24576,1000000,Free,0.0,Everyone,Photography,2018-05-26,1.7,4.2,26,5,2018,0.0
10727,Fon WiFi App – WiFi Connect,TOOLS,4.1,222000000,16384,50000,Free,0.0,Everyone,Tools,2018-07-26,2.2.4,4.4,26,7,2018,0.0
10728,MOD-MASTER for Minecraft PE (Pocket Edition) Free,TOOLS,4.2,271908000000,8294,10000000,Free,0.0,Everyone,Tools,2018-08-02,3.3.0,4.0,2,8,2018,0.0
10729,MX Player Codec (ARMv7),LIBRARIES_AND_DEMO,4.3,332083000000,6451,10000000,Free,0.0,Everyone,Libraries & Demo,2018-04-23,1.9.19,4.0,23,4,2018,0.0
10731,FeaturePoints: Free Gift Cards,FAMILY,3.9,121321000000,47104,5000000,Free,0.0,Everyone,Entertainment,2016-10-22,8.7,4.0,22,10,2016,0.0
10732,Draw with FP sDraw,TOOLS,4.3,3268000000,467,100000,Free,0.0,Everyone,Tools,2017-12-16,6.6,2.0,16,12,2017,0.0
10733,FP Click sound changer,PERSONALIZATION,3.5,178000000,1433,10000,Free,0.0,Everyone,Personalization,2015-12-26,1.0,1.6,26,12,2015,0.0
10734,FP Connect,COMMUNICATION,,0,22528,100,Free,0.0,Teen,Communication,2017-12-15,3.15.1,4.1,15,12,2017,0.0
10735,FP VoiceBot,FAMILY,,17000000,157,100,Paid,0.99,Mature 17+,Entertainment,2015-11-25,1.2,2.1,25,11,2015,99.0
10736,FP-safe,BUSINESS,,0,2662,100,Free,0.0,Everyone,Business,2018-05-08,1.0,4.0,8,5,2018,0.0
10737,FP Legacy,MAPS_AND_NAVIGATION,4.0,3000000,45056,1000,Free,0.0,Everyone,Maps & Navigation,2018-07-02,3.4.0,4.0,2,7,2018,0.0
10738,Race Manager FP,GAME,3.8,196000000,11264,5000,Free,0.0,Everyone,Racing,2014-11-03,2.1,2.2,3,11,2014,0.0
10739,FreedomPop Messaging Phone/SIM,COMMUNICATION,3.6,9894000000,39936,500000,Free,0.0,Everyone,Communication,2018-07-26,23.01.1265.0712,4.1,26,7,2018,0.0
10740,PhotoFunia,PHOTOGRAPHY,4.3,316378000000,4505,10000000,Free,0.0,Everyone,Photography,2017-06-03,4.0.7.0,2.3,3,6,2017,0.0
10741,Fingerprint Quick Action,TOOLS,4.2,8484000000,1740,1000000,Free,0.0,Everyone,Tools,2018-07-22,0.15.2,6.0,22,7,2018,0.0
10742,GKPB FP Online Church,LIFESTYLE,5.0,32000000,8089,1000,Free,0.0,Everyone,Lifestyle,2017-12-31,0.7.1,4.4,31,12,2017,0.0
10743,FP BW LCD View,FAMILY,3.4,16000000,1228,500,Free,0.0,Everyone,Entertainment,2016-03-31,1.0,4.0,31,3,2016,0.0
10744,FP Markets,FINANCE,,1000000,2048,100,Free,0.0,Everyone,Finance,2018-01-30,1.0.0.0,4.3,30,1,2018,0.0
10745,FP Boss,FINANCE,,1000000,5939,1,Free,0.0,Everyone,Finance,2018-07-27,1.0.2,5.0,27,7,2018,0.0
10746,FP Opgaver,TOOLS,,9000000,62464,1000,Free,0.0,Everyone,Tools,2018-05-31,1.9,4.0,31,5,2018,0.0
10747,FP Charging Daydream,PERSONALIZATION,3.5,96000000,3891,5000,Free,0.0,Everyone,Personalization,2015-11-23,2.0,4.2,23,11,2015,0.0
10748,FP Live,COMMUNICATION,,0,3379,10,Free,0.0,Teen,Communication,2017-11-03,1.2.4,4.2,3,11,2017,0.0
10749,FP Runner,GAME,3.7,38000000,29696,1000,Free,0.0,Everyone,Arcade,2016-06-29,1.12,3.1,29,6,2016,0.0
10750,Finger Scanner Gestures,TOOLS,4.2,2531000000,3379,100000,Free,0.0,Everyone,Tools,2017-07-30,1.2.4,6.0,30,7,2017,0.0
10751,FP Market,FAMILY,,24000000,44,1000,Free,0.0,Everyone,Education,2012-06-17,1.0,1.6,17,6,2012,0.0
10752,FP FCU,FINANCE,3.6,48000000,26624,5000,Free,0.0,Everyone,Finance,2018-04-05,4.6.71,4.0,5,4,2018,0.0
10754,SCM FPS Status,BUSINESS,4.2,123000000,3379,10000,Free,0.0,Everyone,Business,2018-04-28,3.5,2.3,28,4,2018,0.0
10755,Hondata Mobile,MAPS_AND_NAVIGATION,4.3,334000000,676,10000,Free,0.0,Everyone,Maps & Navigation,2016-08-23,1.3,2.3,23,8,2016,0.0
10756,FreedomPop Friends for Free Data,TOOLS,4.4,58000000,2560,5000,Free,0.0,Everyone,Tools,2018-07-24,2017.07.24,4.1,24,7,2018,0.0
10757,Fisher-Price® Smart Connect™,TOOLS,2.7,422000000,73728,50000,Free,0.0,Everyone,Tools,2018-02-23,2.4.1,4.4,23,2,2018,0.0
10758,Fingerprint Lock Screen Prank,TOOLS,4.1,10786000000,4403,1000000,Free,0.0,Everyone,Tools,2017-12-09,5.0,4.0,9,12,2017,0.0
10759,FP NFC Rewrite,TOOLS,,17000000,67,1000,Free,0.0,Everyone,Tools,2016-01-29,1.1,4.0,29,1,2016,0.0
10760,Fast Tract Diet,HEALTH_AND_FITNESS,4.4,35000000,2457,1000,Paid,7.99,Everyone,Health & Fitness,2018-08-08,1.9.3,4.2,8,8,2018,7990.0
10761,Greek Bible FP (Audio),BOOKS_AND_REFERENCE,,5000000,8192,1000,Free,0.0,Everyone,Books & Reference,2016-08-29,1.0.0,4.0,29,8,2016,0.0
10762,The FP Shield,NEWS_AND_MAGAZINES,,0,11264,10,Free,0.0,Everyone,News & Magazines,2018-02-01,1.1.0,4.4,1,2,2018,0.0
10763,FP Разбитый дисплей,FAMILY,4.5,922000000,552,50000,Free,0.0,Everyone,Entertainment,2014-09-20,1.1,1.6,20,9,2014,0.0
10764,FP Transportation,AUTO_AND_VEHICLES,,1000000,885,1,Free,0.0,Everyone,Auto & Vehicles,2018-03-09,10.0.0,4.0,9,3,2018,0.0
10766,FreedomPop Diagnostics,TOOLS,2.9,452000000,7168,100000,Free,0.0,Everyone,Tools,2017-07-17,1.03.123.0713,4.0,17,7,2017,0.0
10767,NFP 2018,EVENTS,4.8,8000000,16384,500,Free,0.0,Everyone,Events,2018-01-09,1.0.3,4.2,9,1,2018,0.0
10769,FQ Magazine,LIFESTYLE,,1000000,12288,100,Free,0.0,Everyone,Lifestyle,2016-12-12,1.0,4.1,12,12,2016,0.0
10770,Modern Counter Terrorist FPS Shoot,GAME,4.0,795000000,41984,100000,Free,0.0,Teen,Action,2017-08-29,1.2,2.3,29,8,2017,0.0
10771,FQ METER,PRODUCTIVITY,3.9,17000000,2457,1000,Free,0.0,Everyone,Productivity,2017-04-23,1.1,4.0,23,4,2017,0.0
10772,FQ Load Board for Transporters,BUSINESS,,0,3993,100,Free,0.0,Everyone,Business,2018-02-16,1.1.3,5.0,16,2,2018,0.0
10773,FQ India,LIFESTYLE,,0,9113,10,Free,0.0,Everyone,Lifestyle,2018-07-31,7.2.2,4.1,31,7,2018,0.0
10774,Miss FQ,NEWS_AND_MAGAZINES,,0,36864,10,Free,0.0,Everyone,News & Magazines,2018-04-05,3.8,4.4,5,4,2018,0.0
10775,FQ - Football Quiz,SPORTS,,1000000,9216,1,Free,0.0,Everyone,Sports,2018-05-29,1.0,5.0,29,5,2018,0.0
10776,Monster Ride Pro,GAME,5.0,1000000,24576,10,Free,0.0,Everyone,Racing,2018-03-05,2.0,2.3,5,3,2018,0.0
10777,BEBONCOOL GAMEPAD V1.0,GAME,3.9,404000000,2252,100000,Free,0.0,Everyone,Arcade,2017-08-30,1.2,4.0,30,8,2017,0.0
10778,Union League,FAMILY,4.0,939000000,38912,10000,Free,0.0,Everyone,Role Playing,2018-06-08,1.0.0.96,4.1,8,6,2018,0.0
10779,Fortune Quest: Savior,FAMILY,3.6,135000000,76800,10000,Free,0.0,Everyone 10+,Role Playing,2018-06-01,1.022,4.4,1,6,2018,0.0
10780,Modern Counter 3: FPS Multiplayers battlegro 3,FAMILY,4.1,17000000,51200,1000,Free,0.0,Everyone,Strategy,2018-03-16,15,4.1,16,3,2018,0.0
10781,Modern Strike Online,GAME,4.3,834117000000,45056,10000000,Free,0.0,Teen,Action,2018-07-30,1.25.4,4.1,30,7,2018,0.0
10782,Trine 2: Complete Story,GAME,3.8,252000000,11264,10000,Paid,16.99,Teen,Action,2015-02-27,2.22,5.0,27,2,2015,169899.99999999997
10783,Modern Counter Terror Attack – Shooting Game,GAME,4.2,340000000,73728,50000,Free,0.0,Mature 17+,Action,2017-10-27,1.0,4.1,27,10,2017,0.0
10784,Big Hunter,GAME,4.3,245455000000,86016,10000000,Free,0.0,Everyone 10+,Action,2018-05-31,2.8.6,4.0,31,5,2018,0.0
10785,"sugar, sugar",FAMILY,4.2,1405000000,9728,10000,Paid,1.2,Everyone,Puzzle,2018-06-05,2.7,2.3,5,6,2018,12000.0
10786,ChopAssistant,TOOLS,4.2,455000000,2867,50000,Free,0.0,Everyone,Tools,2017-02-28,1.6,6.0,28,2,2017,0.0
10787,Modern Counter Global Strike 3D,GAME,4.1,297000000,49152,50000,Free,0.0,Teen,Action,2018-03-28,1.2,4.1,28,3,2018,0.0
10788,Fountain Live Wallpaper HD – Dubai Wallpaper 3D,PERSONALIZATION,,1000000,20480,500,Free,0.0,Everyone,Personalization,2018-04-13,1.0,4.1,13,4,2018,0.0
10789,Modern Counter Global Strike 3D V2,GAME,4.0,368000000,49152,50000,Free,0.0,Everyone 10+,Action,2018-03-28,1.7,4.1,28,3,2018,0.0
10790,HipChat - beta version,COMMUNICATION,4.1,1035000000,20480,50000,Free,0.0,Everyone,Communication,2018-08-07,3.20.001,4.1,7,8,2018,0.0
10791,Winter Wonderland,GAME,4.0,1287000000,38912,50000,Free,0.0,Everyone,Word,2013-12-18,1.0,2.2,18,12,2013,0.0
10792,Soccer Clubs Logo Quiz,GAME,4.2,21661000000,16384,1000000,Free,0.0,Everyone,Trivia,2018-05-24,1.3.81,4.0,24,5,2018,0.0
10793,Sid Story,GAME,4.4,28510000000,79872,500000,Free,0.0,Teen,Card,2018-08-01,2.6.6,4.0,1,8,2018,0.0
10794,PopStar,FAMILY,,13000000,5836,1000,Free,0.0,Everyone,Casual,2018-01-03,1.6,4.3,3,1,2018,0.0
10795,Reindeer VPN - Proxy VPN,TOOLS,4.2,7339000000,4096,100000,Free,0.0,Everyone,Tools,2018-05-10,1.74,4.1,10,5,2018,0.0
10796,Inf VPN - Global Proxy & Unlimited Free WIFI VPN,TOOLS,4.7,61445000000,7987,1000000,Free,0.0,Everyone,Tools,2018-07-26,1.9.734,4.1,26,7,2018,0.0
10797,Fuel Rewards® program,LIFESTYLE,4.6,32433000000,47104,1000000,Free,0.0,Everyone,Lifestyle,2018-06-26,2.9.1,5.0,26,6,2018,0.0
10798,Word Search Tab 1 FR,FAMILY,,0,1020,50,Paid,1.04,Everyone,Puzzle,2012-02-06,1.1,3.0,6,2,2012,52.0
10799,Fr Daoud Lamei,SOCIAL,4.7,2036000000,6963,100000,Free,0.0,Everyone,Social,2018-05-20,1.72,4.0,20,5,2018,0.0
10800,FR Roster,TOOLS,4.1,174000000,12288,5000,Free,0.0,Everyone,Tools,2018-07-30,6.04,4.4,30,7,2018,0.0
10801,Fr Ignacio Outreach,FAMILY,4.9,52000000,19456,1000,Free,0.0,Everyone,Education,2018-01-19,1.0,4.4,19,1,2018,0.0
10802,FR: My Famous Lover,FAMILY,4.0,185000000,28672,10000,Free,0.0,Teen,Entertainment,2015-08-06,1.3.0,3.0,6,8,2015,0.0
10803,Fatal Raid - No.1 Mobile FPS,GAME,4.3,56496000000,82944,1000000,Free,0.0,Teen,Action,2018-08-07,1.5.447,4.0,7,8,2018,0.0
10804,Poker Pro.Fr,GAME,4.2,5442000000,17408,100000,Free,0.0,Teen,Card,2018-05-22,4.1.3,2.3,22,5,2018,0.0
10805,Scoreboard FR,LIFESTYLE,4.3,3000000,15360,100,Free,0.0,Everyone,Lifestyle,2018-08-07,2.1,4.2,7,8,2018,0.0
10806,SnakeBite911 FR,MEDICAL,,1000000,43008,500,Free,0.0,Everyone,Medical,2017-10-09,1.2,4.1,9,10,2017,0.0
10807,My FR App,TOOLS,,2000000,4300,100,Free,0.0,Everyone,Tools,2018-04-09,1.283.0037,2.3,9,4,2018,0.0
10808,lesparticuliers.fr,LIFESTYLE,,96000000,1024,50000,Free,0.0,Everyone,Lifestyle,2014-11-25,1.5,2.3,25,11,2014,0.0
10809,Castle Clash: RPG War and Strategy FR,FAMILY,4.7,376223000000,24576,1000000,Free,0.0,Everyone,Strategy,2018-07-18,1.4.2,4.1,18,7,2018,0.0
10810,Fr Lupupa Sermons,BUSINESS,4.8,19000000,21504,100,Free,0.0,Everyone,Business,2018-06-12,1.0,4.4,12,6,2018,0.0
10811,FR Plus 1.6,AUTO_AND_VEHICLES,,4000000,3993,100,Free,0.0,Everyone,Auto & Vehicles,2018-07-24,1.3.6,4.4,24,7,2018,0.0
10812,Fr Agnel Pune,FAMILY,4.1,80000000,13312,1000,Free,0.0,Everyone,Education,2018-06-13,2.0.20,4.0,13,6,2018,0.0
10813,DICT.fr Mobile,BUSINESS,,20000000,2764,10000,Free,0.0,Everyone,Business,2018-07-17,2.1.10,4.1,17,7,2018,0.0
10814,FR: My Secret Pets! ,FAMILY,4.0,785000000,31744,50000,Free,0.0,Teen,Entertainment,2015-06-03,1.3.1,3.0,3,6,2015,0.0
